id;screen_name;name;created_at;full_text
1,75879E+18;GirardBenjamiin;Girard Benjamin;2024-02-17 10:54:15 +01:00;Belle méthode @ENGIEpartFR ! @ENGIEgroup. \nPour l’histoire, nous avons été démarché par un de vos commerciaux qui nous annonce 135€/mois. \nUne fois le contrat signé nous sommes à 240€/mois. \n\nMerci pour la franchise de la personne du service client qui nous dis la vérité ! https://t.co/TFY9GDZElH
1,75894E+18;LeArtavus;Artavus;2024-02-17 20:29:27 +01:00;En 2024 l'électricité s'envole avec @ENGIEpartFR\n\nJ'attends qu'il corrige... https://t.co/2s7CBgFsx6
1,75933E+18;AntoineSautarel;Antoine Sautarel;2024-02-18 22:24:34 +01:00;@ENGIEpartFR  vous pensez qu’un jour votre appli marchera correctement ? C’est ça toutes les semaines… https://t.co/7tYiYJtgxu
1,75955E+18;b_scotto;b.scotto #D;2024-02-19 12:47:20 +01:00;@ENGIEpartFR pouvez-vous confirmer la hausse que vous allez appliquer ?\nAutour de moi, personne n'a été informé.
1,75956E+18;pharaon_alain;alain🔺🔺🔺👁🌍✨;2024-02-19 13:37:10 +01:00;Merci ⁦@ENGIEpartFR⁩ chauffe presque pas.maxi 19,5degres racket et en marche 😡😡😡🤪 https://t.co/iiWEI1L42A
1,75957E+18;casanegra1113;ℙ𝕣𝕚𝕟𝕔𝕖𝕤𝕤 𝔻𝕒𝕚𝕤𝕪 🇫🇷🇲🇦🇩🇿;2024-02-19 14:08:30 +01:00;Belle surprise en rentrant de vacances… 800€ d’électricité alors que ma consommation n’a pas changé depuis deux mois. \nJe ne veux pas être grossière mais là @ENGIEpartFR se fout de nous. \nIls ont clôturé 2023 avec un bénéfice de 4 milliards d’€ ! \n#RefuseDePayerTaFacture
1,75984E+18;ZamDisney;Zam' Fox 🦊🌸;2024-02-20 08:26:15 +01:00;@ENGIEgroup @ENGIEpartFR vous pouvez me MP svp ?
1,75989E+18;bernadrian;Bernard Adrian #🟦;2024-02-20 11:32:44 +01:00;Dites donc @ENGIEpartFR c'est normal que mon tarif gaz passe de 9 à 13 centimes le kWh en plein contrat de 3 ans (signé en mars 2022) ?
1,75999E+18;Altesse64;eleme64;2024-02-20 18:26:46 +01:00;Coucou @ENGIEpartFR Ça va tranquille les augmentations sur le coût d'un abonnement ?! 120€ de plus en 2 ans ! https://t.co/jkpyLEdJy8
1,76036E+18;maxcordiez;Maxence Cordiez;2024-02-21 18:46:23 +01:00;Bonjour @ENGIEgroup et @EDFofficiel.\n\nAujourd'hui, j'ai reçu 2 appels frauduleux usurpant le nom de vos entreprises afin de tenter de me soutirer des informations (même en étant sur bloctel).\n\nC'est vraiment pénible.\n\nAvez-vous un service juridique que ça peut intéresser ?\n\n1/2
1,76037E+18;mje_lfe;putain de chat noir;2024-02-21 19:39:59 +01:00;@ENGIEpartFR qui augmente mes mensualités de 42€ par mois .. en deux ans mes mensualités ont doublé pour exactement la même conso. En 2025 je passe à 250€ par mois c’est ça ?
1,76058E+18;VMortagne;Vénus 💫;2024-02-22 09:38:16 +01:00;#ENGIE #ENEDIS @ENGIEpartFR @ENGIEgroup @enedis @enedis_clients @enedis_paris \n200€ POUR 30m2 avec des équipements neufs ?! DES FACTURES ÉNORMES, INCOHÉRENTES QUI AUGMENTENT de 20€ EN 24h ?!?!\n/!\ NOUS ATTENDONS DES EXPLICATIONS CLAIRES ET RAPIDES AVANT DE PASSER À LA JUSTICE! https://t.co/H0ugQ6PYHp
1,76062E+18;VMortagne;Vénus 💫;2024-02-22 12:06:34 +01:00;@ENGIEpartFR @enedis_clients @enedis @ENGIEpartFR ARNAQUENT les particuliers, des factures INCOHERENTES ET UN PERSONNEL INCAPABLE DE FOURNIR DES EXPLICATIONS.\nCETTE CONSOMMATION EST IMPOSSIBLE POUR 30m2 et le chauffage ÉTEINT !!\nEXPLIQUEZ VOUS ‼️‼️ https://t.co/CXiUPHnbxf
1,76064E+18;me_jvlle;M.;2024-02-22 13:05:34 +01:00;Merci pour ces précieuses informations @ENGIEpartFR 😅 https://t.co/5PnSMH91Ow
1,76098E+18;aaadlng;Alexandre 🦞;2024-02-23 11:38:19 +01:00;il est 11h38, il te reste 22 minutes dépêche-toi @ENGIEpartFR 👀 https://t.co/YKg6S6PmAu
1,76168E+18;ESagnelonge;Erika Sagnelonge;2024-02-25 10:25:19 +01:00;@ENGIEpartFR c'est sympa de changer le contrat pour me le facturer plus cher alors que je n'ai rien demandé! C'est de la fraude!
1,76173E+18;fareshas59;fareshas59;2024-02-25 13:30:35 +01:00;@ENGIEpartFR  n’est pas\nCapable de nous fournir les factures sur 1 an mais en plus \nImpossible de les joindre  puis ils osent nous dire qu’ils plafonnent les prix et on se fait truander de 25% d’augmentation \nComment on a pu en arriver la \n@60millions \n@courbet_julien \n@litigeFR
1,76202E+18;Excta3;Excta;2024-02-26 08:52:23 +01:00;En france, c'est apparemment possible d'être sans chauffage ni eau chaude durant trois jours, en hiver alors qu'il fait moins de dix degrés dans la maison. Merci Engie. @ENGIEpartFR
1,76204E+18;LaBelleEnYeux;Eilahtan 🌸☀️🏝;2024-02-26 09:44:39 +01:00;Ça fait des mois que @ENGIEpartSAV me réclame 572,22€ sans savoir me dire ce qu’est cette somme. Mes abonnements et consommations ont été payés et cette somme qui sort de nulle part. Je sens que je vais partir et dire bonjour à @EDFofficiel
1,76238E+18;Alexf80341509;Alexf;2024-02-27 08:45:24 +01:00;Je découvre dans les comms que je ne suis pas la seule à me faire tabasser par @ENGIEpartFR \nOk je suis dans une 🏠 pas super isolée, en chauffant a minima pour pas être obligée d'être en pull/plaid/chaussettes en sdb et chambre c'est 300€/mois, idem ceux en appart' visiblement
1,76242E+18;ENGIEpartFR;ENGIE Particuliers;2024-02-27 11:00:11 +01:00;✅❌ Vrai ou Faux ?\n\nBaisser le chauffage d'un degré permet de réaliser environ 7% d'économies d'énergie.\n\nLa réponse demain sur @ENGIEpartFR ! 😉
1,76248E+18;JunkiePriss;Priss;2024-02-27 15:02:46 +01:00;@ENGIEpartFR le site est en panne depuis 2 jours … Quand pourrons nous y avoir accès s’il vous plaît
1,76272E+18;avanakama;TOOBI;2024-02-28 07:08:47 +01:00;@ENGIEpartFR je vous hais c'est pas possible d'être aussi con ma parole vous servez à rien on a beau vous appeler 10 fois vous régler jamais le problème ! 700€ de prélevé comme ça alors que la facture est une erreur d'après vos dires, allez vous faire foutre
1,76275E+18;lhawai1;LHAWAI1;2024-02-28 08:43:16 +01:00;@ENGIEpartFR   3 semaines pour traiter un dossier et recevoir une pièce (disponible en 2 jours chez Cedeo).\nPas d'eau chaude et de chauffage en plein hiver et ils s'en foutent royalement. On se rend compte que l'on paie un abonnement d'entretien sans aucun service derrière...
1,76277E+18;peterpancf;peterpan😉;2024-02-28 10:31:22 +01:00;@ENGIEpartFR c'est normal que vos employés nous racroche au nez???
1,76281E+18;lhawai1;LHAWAI1;2024-02-28 13:00:04 +01:00;@ENGIEpartFR C'est déjà fait !
1,76282E+18;laudpsr;Laudpsr;2024-02-28 13:38:31 +01:00;@ENGIEpartFR 2 rdv annulés en novembre et décembre 2023, puis enfin un rdv lundi avec un technicien pour l’entretien annuel de ma chaudière et depuis lundi que des problèmes alors que ma chaudière allait très bien avant ça
1,76286E+18;AllaanFt;Allan Ft;2024-02-28 16:01:56 +01:00;@ENGIEpartFR Scandaleux d'augmenter la mensualité des clients de 124% sans prévenir,  jouer avec l'argent des clients comme ça c'est Scandaleux, sans compter les prélèvements sans que ni tête. Sans un appel rapidement du service concerné comme demandé ce sera ciao.
1,76287E+18;ChloeByclo;chloeanne;2024-02-28 16:48:46 +01:00;@ENGIEpartFR À quel moment peut on dire à quelqu’un qui s’interroge sur sa facture que sa demande ne rentre pas dans les 3 min et qui sort,en plus, vous m’avez fait ouvrir des onglets et télécharger des documents pour rien… https://t.co/qda5V0AAIU
1,76293E+18;thermsdorff;Thomas Hermsdorff;2024-02-28 20:39:01 +01:00;@ENGIEpartFR @laudpsr Réponse du SAV d'Engie : on vous recontactera pour planifier un dépannage... Je fais comment avec un bébé et sans chauffage ?
1,76329E+18;Cozic3;marie;2024-02-29 20:40:36 +01:00;@ENGIEpartFR , ma facture de février a augmenté de 100% /fev 23, avec un changement de tous mes chauffages, température 18 degrés. Vous êtes de véritables escrocs !
1,76341E+18;By__Lisson;🌻𝑺𝒖𝒏𝒏𝒚 𝒂𝒏𝒅 𝒕𝒉𝒆 𝑭𝒊𝒔𝒉🐟;2024-03-01 04:49:20 +01:00;@ENGIEpartFR vous faite mal votre boulot. C'est aberrant d'être dans cette situation.
1,76344E+18;MCarolineL;Mlle Halloween 🎃;2024-03-01 06:28:04 +01:00;@ENGIEpartFR Salut Engie ! Comment ça va vous ? Bien bien ? Parce qu'en fait vous nous avez supprimé notre contrat gaz sans nous avertir, on a du se barrer en vitesse chez un autre fournisseur et maintenant vous nous réclamez des frais d'abo et de souscription ?
1,76353E+18;Toto7957;Toto7795;2024-03-01 12:43:45 +01:00;@engiepartFR \n@ engiepartSAV\n@dgccfr\n@60millions\nENGIE l incompetence a un nom !! \nPersonne d’assez compétent pour prendre en charge et assurer un suivi \nDe leur numéro cristal à leur SAV sur X\nPar contre pour les prélèvements ils sont tous au rendez-vous !
1,76353E+18;Toto7957;Toto7795;2024-03-01 12:49:26 +01:00;@engiepartFR \n@ engiepartSAV\n@dgccfr\n@60millions\nENGIE l incompetence a un nom !!\nHarcelement, incompetence de votre part à l’encontre d’une personne de 75 ans depuis le 8 août 2023 alors que les dysfonctionnements ne sont que de votre part https://t.co/e5AMfPO0xg
1,76353E+18;Toto7957;Toto7795;2024-03-01 12:53:01 +01:00;@avanakama @ENGIEpartFR @engiepartFR \n@ engiepartSAV\n@dgccfr\n@60millions\nENGIE l incompetence a un nom !! \nFranchement, on a les mêmes soucis que vous, et on est pas les seuls, aux dires de beaucoup de gens qui nous entourent \nC’est une honte
1,76354E+18;_Kika___;Kika 🐨;2024-03-01 13:31:49 +01:00;@grdf @ENGIEpartFR since 2017 je vous répète que je n'ai pas de gaz. Je n'ai même aucun contrat gaz chez vous ni ailleurs. Vous allez comprendre a quelle heure ?? C'est du harcèlement mail et physique. je vais vous denoncer à @GDarmanin https://t.co/zVOkmLBjlv
1,76436E+18;hohotweet;sam;2024-03-03 19:40:57 +01:00;@BrunoLeMaire 158 euros pour 1 T3 ??? J'ai envie d'insulter toutes ta famille sur plusieurs générations !!! Toi et toutes ta clique de @Renaissance et @EmmanuelMacron vous me dégoûté  ..... @ENGIEpartFR je vait vite me barré , bande de voleurs https://t.co/4QdQybcokd
1,76458E+18;LilKermzy;Kermit;2024-03-04 10:09:00 +01:00;@ENGIEpartFR 3 Fois que je répète toutes mes informations pour faire UNE FICHE CLIENT et c'est si compliqué que ca ? \nLORDINATEUR NE MARCHE PAS ?????? C'est quoi ??? Une entreprise des années 40 ?????
1,76459E+18;SamVenere2022;Sam Venère;2024-03-04 10:42:43 +01:00;@ENGIEpartFR  vous répondez quand au téléphone ? plus de 20 m’ que j attends en ligne
1,76469E+18;CedricFt92;Cédric Ft;2024-03-04 17:33:29 +01:00;@ENGIEpartFR pourquoi sur mon espace client, mon ancienne adresse de domicile est toujours mentionnée comme lieu de consommation, malgré avoir fait la procédure de changement d'adresse sur l'application ? Combien de temps ça prend pour faire le changement ?
1,76497E+18;LeArtavus;Artavus;2024-03-05 11:43:55 +01:00;@ENGIEgroup @ENGIEpartFR vous pouvez me rappeler le prix du Kwh ?\nJ'ai dû louper un truc https://t.co/tWW2pEOfcI
1,76513E+18;hyunsaeng;HyunSaeng;2024-03-05 22:52:30 +01:00;Donc @ENGIEpartFR qui m'envoie un nouvel échéancier avec la revalorisation des prix et donc qui passe de 48€ à 75€ par mois... Le plus que je consomme dans l'année c'est en décembre et janvier, la je dépasse les 55€ mais sinon je suis en dessous des 50€ voir même 40€...
1,7653E+18;ENGIEpartFR;ENGIE Particuliers;2024-03-06 10:02:30 +01:00;✅❌ Vrai ou Faux ?\n\nIl est préférable d’utiliser le gros électroménager, tel que le lave-linge ou le lave-vaisselle, en heure creuse 🤔\n\nLa réponse dans quelques jours sur @ENGIEpartFR ! 😉
1,76548E+18;Sey_mc0;Ma;2024-03-06 21:58:12 +01:00;@ENGIEpartFR est-ce normal que le prix de ma consommation du mois de Février était de 45euro il y’a 2 jours et aujourd’hui 77 euros ?! Comme par magie ? Je paye un Kwh à 0,44 cts d’euros alors que mon contrat de base est de 0,22cts kwH.
1,76573E+18;Gawawelle5;Gaelle Hamon;2024-03-07 14:42:55 +01:00;@ENGIEpartFR Nous on a consommé moins que l'année dernière. On a payé plus de 100€ en plus sur la facture. Pour la même période. Ça va bien pour vous ? Il va où le pognon ?
1,766E+18;tom37540;tOji-GeEk;2024-03-08 08:22:08 +01:00;@ENGIEpartSAV Bonjour je viens de consulter ma consommation sur l’application mais je pense qu’il y a un problème. Pourriez vous me contacter svp? Merci
1,76602E+18;mllehelenew;H W;2024-03-08 09:23:27 +01:00;@ENGIEpartSAV il faut combien de temps à votre agence de Grand Marseille pour rappeler ses clients? Plus d’un mois que j’attends malgré plusieurs appels à vos conseillers. Le montant de la facture a bien été débité sous 24h pourtant 🧐
1,76605E+18;CedricFt92;Cédric Ft;2024-03-08 11:18:59 +01:00;@ENGIEpartSAV suite a un recent déménagement, mon contrat électrique fourni bien la bonne adresse du nouveau domicile, mais sur mon espace client ça affiche toujours l'ancienne adresse.  Pourriez-vous régler le problème ? ?
1,76612E+18;catwomanblk;Diamant;2024-03-08 15:57:50 +01:00;@ENGIEpartFR , cela fait 6 mois que j'ai déménagé de chez mon ex et que j'ai demandé à Engie de supprimer mon e-mail associée à son adresse. Aujourd’hui , ils ont supprimé l’adresse, mais ils n'arrivent pas à activer mon espace personnel.
1,76612E+18;catwomanblk;Diamant;2024-03-08 15:57:52 +01:00;La conseillère me demande de créer une nouvelle adresse e-mail, ce que je trouve ridicule. De plus, lorsque je demande mes heures creuses, on me dit qu'il n'y a qu'un créneau de 23h à 7h\nLa on me demande de patienter . Ça fait 1h que je patiente @ENGIEpartFR @FondationEngie https://t.co/iRzSyskmNH
1,76618E+18;beubon;Tsilavo;2024-03-08 19:55:26 +01:00;@ENGIEpartFR ça fait 4 fois que je vous appelle pour un pb de facture. À chaque fois on me dit ok et c'est tjrs pas fait. Faut connaître qui pour que le souci soit réglé ?????
1,76681E+18;belleisa94;belleisa94;2024-03-10 13:41:54 +01:00;@ENGIEpartFR sur mon contrat, il est bien indiqué que de 07/23 à 07/24, le prix du kwh pour la fourniture ne doit pas évoluer, donc il devrait être à 0,12634 € ht, or, il ne cesse d'évoluer pour arriver aujourd’hui au prix de 0,1855€ht ! Je demande à être régularisée.
1,76689E+18;belleisa94;belleisa94;2024-03-10 19:24:30 +01:00;"@ENGIEpartFR j’ai souscrit un contrat en 07/23 indiquant que le prix de la conso fourniture en kwh doit être fixe à 0,12634€ HT pendant 1 an ; or, depuis le 01/09, ce tarif ne cesse d’augmenter !! J’ai écrit à vos conseillers qui font semblant de ne pas comprendre et mentent !"
1,76727E+18;pandeminione;moi, christiane f.;2024-03-11 20:28:45 +01:00;@ENGIEgroup @ENGIEpartFR sachez que je vais pas payer votre facture scandaleuse de 616€ que vous m’avez envoyé hein
1,76753E+18;LaBelleEnYeux;Eilahtan 🌸☀️🏝;2024-03-12 13:23:28 +01:00;Quand @ENGIEpartFR te facture une somme qui arrive de nulle part et qu’il cherche la petite bête pour ne pas annuler la somme. Depuis quand on demande un relevé de compte totale. Je sens que je vais en faire un tiktok avec mes 20k d’abonnés ça fera du bruit
1,76759E+18;NicoMontalieu;NicolasMontalieu;2024-03-12 17:17:45 +01:00;Bonjour @ENGIEpartFR. Comment ça se passe quand on réserve la 1/2 journée à la maison car un technicien doit venir, mais que ce dernier passe une bonne partie de l'après-midi sur le parking à discuter avec son collègue et qui, finalement, n'est jamais venu ?
1,76792E+18;guetfllrd;gaetan.exe;2024-03-13 15:44:13 +01:00;bjr @ENGIEpartFR pourquoi vous me surfacturez x3 ma conso électrique ??? je suis fonctionnaire par millionnaire
1,76794E+18;mllehelenew;H W;2024-03-13 16:48:35 +01:00;@ENGIEpartSAV @ENGIEpartFR\n Bonjour Julian, j’en suis à peu près au 5eme mail envoyé et au 18eme appel. Un rdv avait été enfin fixé, il vient d’être annulé. Je perds patience !!!
1,76828E+18;vr54110;Cy Ga (vr54110);2024-03-14 15:34:10 +01:00;@ENGIEpartFR Sinon votre application est censé refonctionner quand ?? Ça fait 1 mois et demi qu'elle est inaccessible !!!
1,76832E+18;Pierre_Fiol;Pierre Fiol;2024-03-14 17:50:24 +01:00;dites @ENGIEpartFR, il y a des gens à vos couleurs (gilet, badge) qui font du porte à porte rentre-dedans en pressant les gens de remplir des documents pour soit disant installer 1 solution gratuite de pilotage du chauffage en partenariat avec le département de l'essonne (1/2)
1,76861E+18;LaureBBW;Triomphe de Neptune 🧞‍♀️;2024-03-15 12:53:40 +01:00;@ENGIEpartFR c’est normal que je comprend rien à ma consommation ?\nEntre abonnement et conso c’est quoi la différence ?
1,76867E+18;Mimoz0;Mimoso;2024-03-15 16:48:15 +01:00;Tu sais quoi @ENGIEpartFR on va faire un truc. Offre moi la corde ça ira plus vite. Vive les anxiolytiques. Tu m'expliques comment j ai utilisé-33% d élec mais que j ai quasi 300€ de plus à payer ? Un jour je n'aurais plus la force, vraiment. https://t.co/pjVVXsbpUS
1,76969E+18;snoop_ahahah;snoop;2024-03-18 12:38:28 +01:00;@ENGIEpartFR ma voisine a reçu un appel téléphonique d'un homme du 0377182277 qui lui notifie son adresse et le fait qu'elle soit propriétaire mais lui répondant qu'elle n'est que locataire il lui raccroche au nez, c'est votre façon de faire ou bien ?
1,7698E+18;vince_b29;Vincent Beck;2024-03-18 20:11:43 +01:00;@ENGIEpartFR Ça ne vous dérange pas de me placer 43% d'augmentation sur le kWh en deux mois? Deux appels avec vos conseillers bien éduqués pour répondre de manière évasive. 😡😡\n#électricité\n#consommateur\n#énergie\n#engie\n#arnaque\n@UFCquechoisir https://t.co/CmfZ7dFUrM
1,77003E+18;elgang1010;loic;2024-03-19 11:01:56 +01:00;@ENGIEpartFR moins 13% de consommation et facture plus que doublé, du vol pour et simple !!! https://t.co/NHuZW63L94
1,77006E+18;Christo09033176;Christophe Delattre;2024-03-19 13:23:47 +01:00;@ENGIEpartFR sont des voleurs et ils trafiquent les données. Je vous déconseille ce fournisseur.\nExemple mon suivi en octobre m'indique une économie de 90€ et hop engie passe par là plus rien😡🤬\nNous avons un système en temps réel maintenant et bizarrement rien n'ai cohérent!
1,77011E+18;DaMrTom;Thomas 💀⚔️ Matador ⚔️💀;2024-03-19 16:13:27 +01:00;L’application @ENGIEpartFR est toujours à la ramasse. Quand est ce qu’on passe à la vitesse supérieure dites nous vite ? https://t.co/eYJ8DCLrA7
1,77037E+18;saintjammes;SaintJammes;2024-03-20 09:44:05 +01:00;@ENGIEpartFR dites , j'agis avec engie, vous voulez pass réparer ma clim, ça fait des mois que j'attends et que je rappelle sans résultat..... Bravo l'action...
1,77077E+18;JHurtrez;Jean-Paul Hurtrez;2024-03-21 11:54:14 +01:00;@ENGIEpartFR a quand le retour de l'espace client sur votre site ?
1,77081E+18;jemennuiebcpp;Boo;2024-03-21 14:54:01 +01:00;C’est moi ou le prix de l’électricité a augmenté en mars ? Je paie autant que lorsqu’on mon chauffage était allumé alors que je l’ai éteint il y a 4 jours ..? @ENGIEpartFR
1,77107E+18;zewala3;̷L̷'̷A̷n̷g̷e̷_ ̷i̷n̷d̷o̷m̷p̷t̷a̷b̷l̷e̷;2024-03-22 08:15:35 +01:00;@ENGIEpartFR @maison_travaux Comment se fait-il que🔥gazinière a une odeur jamais observée les années auparavant ? J'aimerai explication ?\nidem chauffage🔥qualité diluée et,compteur tourne pareil ? @60millions @UFCquechoisir\nLes jeunes de- de 30a ne peuvent savoir, avant EDF-GDF tenait sur la même facture...
1,77119E+18;THOMASS76089750;- Pepito -;2024-03-22 15:43:26 +01:00;Bonjour.\nC'est vous @ENGIEpartFR ou @ENGIEpartSAV au bout de ce numéro ?? Ou est ce une arnaque qui tente de se faire passer pour vous ??\n\nMerci pour votre retour rapide. https://t.co/5gAD21WgMd
1,7715E+18;THOMASS76089750;- Pepito -;2024-03-23 12:26:06 +01:00;@ENGIEpartSAV Bonjour,\nCe n'était pas le sens de ma question.\n\nReconnaissez vous dans ce sms, vos methodes ? Votre numero de téléphone ? Dois je faire confiance a ce sms ??\n\nSur certains sites, le numéro de téléphone est associé a des arnaques / démarchage... D'ou ma question...
1,77165E+18;AznarPierre2;mr wick 🐕 (pierre);2024-03-23 22:32:53 +01:00;Et bien sûr en ce moment, je n'ai d'aide de personne ya pas un chèque énergie @ENGIEpartFR , je me fait allumer tout les mois à payer 100 balles ,c'est plus possible c'est trop cher ...
1,77218E+18;AznarPierre2;mr wick 🐕 (pierre);2024-03-25 09:27:04 +01:00;Comment payé sa la , alors que mon frigo est vide @ENGIEpartFR ? Le prix augmente tout le temps, moi je n'y arrive pas https://t.co/PegqPAGgMc
1,77224E+18;SoLaPuissance;So2;2024-03-25 13:17:29 +01:00;@ENGIEpartFR qui vous communique des plages horaires d'heures creuses lors de la souscription du contrat élec et quelques mois plus tard se rendre compte qu'elles ne sont pas prises en compte. Réécoutez l'appel et vous verrez bien que vous êtes des escrocs !
1,77224E+18;leamths5;Léa Mathis;2024-03-25 13:46:08 +01:00;@ENGIEgroup pire fournisseur d’électricité !  4 mois de démarches et ils annulent un contrat alors que je demande juste une mensualisation. \nJe me retrouve sans contrat depuis 2 mois et sans justificatif de domicile ni rien… \n« On vous recontacte dans deux semaines »
1,77263E+18;LitaCabbit;Lita🌺;2024-03-26 15:05:50 +01:00;@ENGIEpartFR @la_csf Vous n'en avez pas marre de mettre le couteau sous la gorge de vos clients ? Sans parler du service client qui essaie soit de nous faire culpabiliser ou nous arnaquer. On a jamais eu droit au bouclier énergie, vous êtes une source d'anxiété immense dans mon foyer. JE ME TIRE. https://t.co/TDEl0GFiAN
1,77263E+18;LitaCabbit;Lita🌺;2024-03-26 15:10:27 +01:00;@ENGIEpartFR @la_csf awi, et vous ne vous gênez pas pour nous enterrer un peu + en me balançant un mail pour m'annoncer que vous ajoutez 213 euros à nos mensualités bah en fait c'est non bye 🧳👋
1,77289E+18;cehtolonen;Charlotte Tolonen;2024-03-27 08:18:17 +01:00;"In a stalemate since 12 dec with @ENGIEpartFR and @GRDF - ""smart"" gas meter is miscalibrated &amp; they require ME to fix it? 12+ hours in customer service calls and we are still not fixed. Keep saying they will ""fait le necessaire"" but then cancel each other's service calls - HELP!"
1,7729E+18;WD_And_Co;WD And Co;2024-03-27 09:18:55 +01:00;@ENGIEpartFR Êtes vous sûr de vos données ?\nSi je reçois une facture plus élevée, il me faudra des explications. https://t.co/o0OkeQcm96
1,77301E+18;Randzahroc;Thérésa 🏳️‍⚧️🐿️;2024-03-27 16:17:34 +01:00;@ENGIEpartFR J'ai regardé en détail et c'est la facture d'instalation. Mais ça fait peur 😭 Ça va pas de dire qu'il y a eu un échange alors que non ?
1,77302E+18;theoalrd;Théo Alrd;2024-03-27 17:23:38 +01:00;@ENGIEpartFR @GRDF \n\nALERTE NE PAS CHOISIR CETTE ENTREPRISE POUR LE CHANGEMENT DE GAZ OBLIGATOIRE !\nNous sommes privés d’eau chaude et de chauffage depuis ce vendredi 23/03 à 16h , il fait 16° chez moi.\nGRDF mandate cette entreprise pour effectuer les réglages nécessaire https://t.co/2t0OgFnZA4
1,77325E+18;Brutus8039277;Brutus;2024-03-28 08:05:45 +01:00;@ENGIEpartFR qui coupe mon contrat d’électricité et de gaz 2 semaine trop tôt! Quelle honte !!! Je le retrouve avec un bb sans gaz et sans électricité ! Mon frigo plein qui va finir à la poubelle! Je fonce déposer une plainte immédiate
1,77411E+18;ValentinBonnel;val;2024-03-30 17:11:17 +01:00;@ENGIEpartFR bonjour, je souhaiterai voir pour basculer l’électricité chez vous, vous pouvez vous me donner une estimation mensuelle svp?
1,77489E+18;hyunsaeng;HyunSaeng;2024-04-01 22:03:00 +02:00;Bon @ENGIEpartFR vous m'avez augmenté à 75€ de facture sur quelle base d'estimation ? Le mois de janvier était celui où j'ai le plus consommé (60€ abonnement compris)... Donc faut expliquer où comment vous faites vos estimations, je serais heureuse de le savoir... https://t.co/q4xqgq95Fd
1,77513E+18;mllehelenew;H W;2024-04-02 13:36:57 +02:00;@ENGIEpartSAV en revanche je peux planifier un rdv pour le 17 avril si je crée un nouveau contrat ! Une honte !!!!
1,77518E+18;Synea41;Synea41;2024-04-02 17:20:26 +02:00;C'est beau @ENGIEpartFR de faire appel aux étrangers pour gérer les appels. Mais on fait quoi quand ils sont incapables de comprendre la demande et nous renvoient même pas vers quelqu'un qui comprend mieux et raccrochent ? 😡
1,77521E+18;incarnare;incarnare;2024-04-02 19:07:38 +02:00;Le daron a souscrit un contrat d'entretien PAC chez @ENGIEpartSAV. Dans ce thread je vous partage ses galères..\n🧵
1,77521E+18;incarnare;incarnare;2024-04-02 19:07:41 +02:00;Du coup, deux jours après la visite de routine du technicien, le daron est à l'eau froide et gère la régulation thermique de sa maison au disjoncteur. Merci @ENGIEpartSAV
1,77547E+18;cehtolonen;Charlotte Tolonen;2024-04-03 12:37:05 +02:00;"@geoffjentry @ENGIEpartSAV Still no power, my 6 year old has now fallen sick, and today @ENGIEpartSAV tells me no, @GRDF says no problem with my ""smart"" meter so they won't do anything for me until I pay 3000 euro more. They will not confirm the meter - seems their system will not let them see my photos."
1,77553E+18;nathan25870;Nathan Mechet;2024-04-03 16:13:34 +02:00;@ENGIEpartFR \nVous trouvez ça normal d’avoir 2000€ de régularisation de octobre 2023 à mars 2024 en ayant 60m2 et ne chauffant que le strict minimum. Des voleurs pareil JAMAIS VU !!! Personnel au téléphone incompétente, on mange des cailloux le mois prochain ??
1,77555E+18;Xliyne44;Caroline;2024-04-03 17:43:04 +02:00;@ENGIEpartFR 17h40 j'attends depuis 13h le gars qui dois venir faire l'entretien de la chaudière....
1,77556E+18;BIO_MOOD;Co Mood;2024-04-03 18:28:21 +02:00;@ENGIEpartFR vous êtes vous fait pirater vos données ou bien vendez vous nos Datas ? \nJe reçois plein de sms de numéros non commerciaux et la façon dont ils m’interpellent ( noms accolés de la colloc ) il n’y a que chez vous que je suis enregistrée ainsi. C’est juste intolérable
1,77558E+18;MrOrkyd;MrOrkyd;2024-04-03 19:57:36 +02:00;Bravo  @ENGIEpartFR,  vous êtes tellement des escrocs.  . Entre juin 2023 et aujourd'hui, je vous ai appelé 17 fois. 17 fois on m'a promis de me rapeller pour régler ma situation. Ça n'est jms arrivé. Aucun respect pour vos clients.   #engie #escroquerie #mensonge
1,77576E+18;Shiroholo;Shiro;2024-04-04 07:30:52 +02:00;@ENGIEpartFR donc envie définitivement classer dans la catégorie voleur? Une telle facture pour ma mère en invalidité , donc même pas sûr de pouvoir la payer. Pour un kilowattheure à 0,40!!!\nJamais avertis via le site ( site qui parle de 0,21) merci au service client pareil! https://t.co/Wq4blhHvdC
1,77582E+18;blavier86;Portalet;2024-04-04 11:18:26 +02:00;@ENGIEpartFR A fuir bande d’incompétents. J'étais mensualisé et Engie a arrêté sans raison la mensualisation à la fin j' ai eu une grosse facture à payer. pour compenser Engie m' a promis un geste commercial baisse de 25,00€ que je n' ai jamais reçu
1,77616E+18;christophejacro;christophe jacrot;2024-04-05 10:11:41 +02:00;@cathmacgregor @ENGIEChile @ENGIEgroup SANS UN APPEL d'UN RESPONSABLE, je CONSIDERE ENGIE COMME UNE BOITE MAFIEUSE !! j'insiste MAFIEUSE !! je répète MAFIEUSE (déjà condamnée ...)
